1	47.058304521449
1.0050125313283	47.996276552423
1.0100250626566	48.955472039777
1.015037593985	49.936505410456
1.0200501253133	50.940013440383
1.0250626566416	51.966656239302
1.0300751879699	53.017118280672
1.0350877192982	54.092109487353
1.0401002506266	55.192366367511
1.0451127819549	56.318653224886
1.0501253132832	57.471763419744
1.0551378446115	58.652520702275
1.0601503759398	59.861780615027
1.0651629072682	61.100431978754
1.0701754385965	62.369398458301
1.0751879699248	63.669640198482
1.0802005012531	65.002155579721
1.0852130325815	66.367983041844
1.0902255639098	67.768203049834
1.0952380952381	69.203940103649
1.1002506265664	70.676364955071
1.1052631578947	72.186696885242
1.1102756892231	73.736206128024
1.1152882205514	75.32621644862
1.1203007518797	76.958107872761
1.125313283208	78.633319583337
1.1303258145363	80.353352960656
1.1353383458647	82.119774843963
1.140350877193	83.934221005199
1.1453634085213	85.798399775271
1.1503759398496	87.714095943324
1.1553884711779	89.683174945334
1.1604010025063	91.707587178739
1.1654135338346	93.789372737686
1.1704260651629	95.930666427486
1.1754385964912	98.13370300534
1.1804511278195	100.40082288856
1.1854636591479	102.73447819277
1.1904761904762	105.13723917327
1.1954887218045	107.61180108447
1.2005012531328	110.16099158852
1.2055137844612	112.7877785583
1.2105263157895	115.4952784951
1.2155388471178	118.28676559235
1.2205513784461	121.16568130968
1.2255639097744	124.1356447439
1.2305764411028	127.20046370954
1.2355889724311	130.36414664808
1.2406015037594	133.63091538561
1.2456140350877	137.00521893156
1.250626566416	140.49174819475
1.2556390977444	144.09545189567
1.2606516290727	147.82155377046
1.265664160401	151.67557098915
1.2706766917293	155.66333409756
1.2756892230576	159.79100856187
1.280701754386	164.06511801999
1.2857142857143	168.49256942771
1.2907268170426	173.08068035948
1.2957393483709	177.83720842794
1.3007518796992	182.77038332429
1.3057644110276	187.88894159512
1.3107769423559	193.20216430351
1.3157894736842	198.71991807132
1.3208020050125	204.45269981215
1.3258145363409	210.41168528198
1.3308270676692	216.60878222174
